Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"X Liu, X Tang","Image Authentication using QR Code Watermarking Approach based on Image Segmentation",2020,"2020 IEEE 19th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9343089/","https://scholar.google.com/scholar?cites=2446992590387511278&as_sdt=2005&sciodt=2007&hl=en",706,"2022-04-08 03:42:37","","","","",,,,,1,0.50,1,2,2,"… digest, then uses private key encryption to generate a signature. The … , and blockchain technology is used to record the traces of data in network[28]. In the future, QR Code watermarking …","","https://scholar.google.com/scholar?q=related:7n8P1st29SEJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"A Kumar, CP Shantala","An extensive research survey on data integrity and deduplication towards privacy in cloud storage",2020,"International Journal of Electrical …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/5f98/d6796f9eb7afa108d1d690d6a4e63e79d4ef.pdf","https://scholar.google.com/scholar?cites=17932381822199865890&as_sdt=2005&sciodt=2007&hl=en",708,"2022-04-08 03:42:37","PDF","","","",,,,,6,3.00,3,2,2,"… [14] have constructed a network on the basis of blockchain, followed by developing a partially … Apart from encryption, recent approaches have also witnessed the usage of watermarking …","https://pdfs.semanticscholar.org/5f98/d6796f9eb7afa108d1d690d6a4e63e79d4ef.pdf","https://scholar.google.com/scholar?q=related:IiLl6EGe3PgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Schneider","Metadata and Rights Management for Media Assets Using Blockchain Technology",2020,"SMPTE Motion Imaging Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8965247/","",709,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… automatically, namely watermarking and fingerprinting. Content watermarking inserts some data … measures such as encrypted (virtual) private networks, encrypted access controls, and …","","https://scholar.google.com/scholar?q=related:w4blEvJYkUYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
5,"A Batey, P Assadipour","System and method for scalably tracking media playback using blockchain",2020,"US Patent 10,645,180","Google Patents","https://patents.google.com/patent/US10645180B1/en","https://scholar.google.com/scholar?cites=8794584645581974786&as_sdt=2005&sciodt=2007&hl=en",710,"2022-04-08 03:42:37","","","","",,,,,5,2.50,3,2,2,"… Each time a song is streamed or downloaded, a hidden “watermark” can be written to the file… can then hold the encrypted files on their own servers. This encryption method could take in …","https://patentimages.storage.googleapis.com/cc/98/c3/6d34edefc873b6/US10645180.pdf","https://scholar.google.com/scholar?q=related:Aq0EsyOkDHoJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
39,"S Chari, H Gunasinghe, HM Krawczyk…","Protection of confidentiality, privacy and ownership assurance in a blockchain based decentralized identity management system",2020,"US Patent …","Google Patents","https://patents.google.com/patent/US10833861B2/en","https://scholar.google.com/scholar?cites=15369618935209583578&as_sdt=2005&sciodt=2007&hl=en",714,"2022-04-08 03:42:37","","","","",,,,,39,19.50,10,4,2,"… network of devices to block the identified duplicate previously encrypted records from being accessed from the blockchain network of devices. That is, when an identity asset provider …","https://patentimages.storage.googleapis.com/64/71/4b/96d88426ffc6c9/US10833861.pdf","https://scholar.google.com/scholar?q=related:2uNIZv3aS9UJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"C Kombe","A secure and interoperable blockchain-based information sharing system for healthcare providers in developing countries",2020,"","41.59.85.213","https://41.59.85.213/handle/20.500.12479/894","https://scholar.google.com/scholar?cites=1303298513998972559&as_sdt=2005&sciodt=2007&hl=en",718,"2022-04-08 03:42:37","","","","",,,,,1,0.50,1,1,2,"… most common blockchain based healthcare … blockchain (self-sovereign identity), and one for secure sharing of medical data from one healthcare facility to another through blockchain …","https://41.59.85.213/bitstream/handle/20.500.12479/894/PhD_ICSE_Cleverence_Kombe_2020.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:jwY04xc_FhIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"M Sannigrahi, S Mohanty…","Healthcare Data Protection Using Cellular Automata Encryption Techniques",2020,"… Conference on Computer …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9132868/","",719,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,2,"… a strong crypto system. The system uses unique CA rule vectors for encryption and decryption. In … But now a days CA is used in image encryption, watermarking, hashcode generation, …","","https://scholar.google.com/scholar?q=related:BAv0Ev9lOyIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
42,"B Abd-El-Atty, AM Iliyasu, H Alaskar, A El-Latif…","A robust quasi-quantum walks-based steganography protocol for secure transmission of images on cloud-based E-healthcare platforms",2020,"Sensors","mdpi.com","https://www.mdpi.com/730726","https://scholar.google.com/scholar?cites=1105793638484731452&as_sdt=2005&sciodt=2007&hl=en",722,"2022-04-08 03:42:37","","","","",,,,,42,21.00,8,5,2,"… can be further divided into watermarking for copyright protection, and … it into the cover image or encrypting the stego image. … Our design precludes the need for pre or post encryption and …","https://www.mdpi.com/1424-8220/20/11/3108/pdf","https://scholar.google.com/scholar?q=related:PObEmHSRWA8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"J Griffin, A Jones","3D printing and the right to privacy: proposals for a regulatory framework.",2020,"European journal of law and technology.","dro.dur.ac.uk","https://dro.dur.ac.uk/31022/2/31022.pdf","https://scholar.google.com/scholar?cites=5231408848302895693&as_sdt=2005&sciodt=2007&hl=en",723,"2022-04-08 03:42:37","PDF","","","",,,,,1,0.50,1,2,2,"… Alternatively, data could be kept in some form of secure blockchain. [156] As with … encrypted. The code of conduct that we have proposed would require that the watermark is encrypted …","https://dro.dur.ac.uk/31022/2/31022.pdf","https://scholar.google.com/scholar?q=related:TfLtXaGymUgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"H Wang, X Zhao, Y Shi, HJ Kim, A Piva","Digital Forensics and Watermarking: 18th International Workshop, IWDW 2019, Chengdu, China, November 2–4, 2019, Revised Selected Papers",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=h87YDwAAQBAJ&oi=fnd&pg=PP1&dq=encrypted+watermarking+blockchain&ots=wRZL7kvPcb&sig=8ImqG53onV4qfkapds5BINFtNhs","",724,"2022-04-08 03:42:37","BOOK","","","",,,,,0,0.00,0,5,2,"… watermarking and forensics techniques for multimedia security. IWDW 2019 received 70 valid submissions of original research papers covering the following topics: digital watermarking…","",""
0,"S Mehmood","Visually Meaningful Image Encryption",2020,"","thesis.cust.edu.pk","https://thesis.cust.edu.pk/UploadedFiles/MMT163016-Sultan%20Mehmood.pdf","",725,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,1,2,"… for the encryption and decryption purposes in a cryptographic … the encrypted image while image hiding and watermarking … the proposed scheme has over watermarking is that it does …","https://thesis.cust.edu.pk/UploadedFiles/MMT163016-Sultan%20Mehmood.pdf","https://scholar.google.com/scholar?q=related:B9ljbg4H-7cJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
4,"Y Li, J Wang, H Jia","A Robust and Reversible Watermarking Algorithm for a Relational Database Based on Continuous Columns in Histogram",2020,"Mathematics","mdpi.com","https://www.mdpi.com/883554","https://scholar.google.com/scholar?cites=12960470444985369138&as_sdt=2005&sciodt=2007&hl=en",729,"2022-04-08 03:42:37","","","","",,,,,4,2.00,1,3,2,"… technologies has appeared—for example, relational database watermarking [11,12] … watermarking [13] based on a multimedia watermarking block watermarking idea, and watermarking …","https://www.mdpi.com/2227-7390/8/11/1994/htm","https://scholar.google.com/scholar?q=related:MkJNwzPX3LMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
13,"C Jonguk, KIM Donghwa, M Jiseop","Method and apparatus for embedding and extracting text watermark",2020,"US Patent 10,698,986","Google Patents","https://patents.google.com/patent/US10698986B2/en","https://scholar.google.com/scholar?cites=16826401575187846856&as_sdt=2005&sciodt=2007&hl=en",732,"2022-04-08 03:42:37","","","","",,,,,13,6.50,4,3,2,"… One aspect of the present invention discloses a watermark insertion method. The method … a watermark variable comprising a line alternation value indicative of a watermark mode …","","https://scholar.google.com/scholar?q=related:yBYlIRVjg-kJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"P Huang","Method for automatically giving alarm after encrypted document is leaked",2020,"US Patent App. 16/491,044","Google Patents","https://patents.google.com/patent/US20200012766A1/en","",734,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… encrypted or not, what system it is used for encryption. When the third-party DRM system encrypts … server to inform it that the document has been encrypted by this DRM system. The PDF …","https://patentimages.storage.googleapis.com/78/72/ab/578882cde5378e/US20200012766A1.pdf",""
0,"D Niyitegeka","Composition de mécanismes cryptographiques et de tatouage pour la protection de données génétiques externalisées",2020,"","theses.fr","https://www.theses.fr/2020IMTA0225","",735,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… En parallèle, nous avons développé une méthode de crypto-tatouage qui exploite la sécurité … control for encrypted data. At last, we have developed a robust watermarking tool for GWAS …","",""
5,"D Wengel","Blockchain Powered Data Consortium for Verifying Smart Resumes and Degree Certificates",2020,"US Patent App. 16/458,430","Google Patents","https://patents.google.com/patent/US20200007336A1/en","https://scholar.google.com/scholar?cites=10203246354575352295&as_sdt=2005&sciodt=2007&hl=en",736,"2022-04-08 03:42:37","","","","",,,,,5,2.50,5,1,2,"… Companies may access an encrypted dataset of potential job … may be sent to the blockchain with the credential information. … The icon may also be depicted on the resume as a watermark…","https://patentimages.storage.googleapis.com/01/4d/ff/1e01eeb430fb99/US20200007336A1.pdf","https://scholar.google.com/scholar?q=related:52FDGIA2mY0J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
23,"W Zheng, K Wang, FY Wang","Gan-based key secret-sharing scheme in blockchain",2020,"IEEE transactions on cybernetics","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8966602/","https://scholar.google.com/scholar?cites=10783151220798240688&as_sdt=2005&sciodt=2007&hl=en",737,"2022-04-08 03:42:37","","","","",,,,,23,11.50,8,3,2,"… Wang, “An ACP-based approach to color image encryption using DNA sequence operation … Bouridane, “Blind image watermark detection algorithm based on discrete shearlet transform …","","https://scholar.google.com/scholar?q=related:sLf_WudypZUJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
14,"SN Prajwalasimha, L Basavaraj","Performance analysis of transformation and Bogdonov chaotic substitution based image cryptosystem",2020,"International Journal of Electrical …","academia.edu","https://www.academia.edu/download/64043559/18%2030Aug%2023Aug%202oct18%2015816%20(edit%20Lelli).pdf","https://scholar.google.com/scholar?cites=4442346974129698540&as_sdt=2005&sciodt=2007&hl=en",741,"2022-04-08 03:42:37","PDF","","","",,,,,14,7.00,7,2,2,"… More prevalently and habitually used encryption algorithms … is same as that of the original watermark. The cipher image is … images under different stage of the crypto-process. Also very …","https://www.academia.edu/download/64043559/18%2030Aug%2023Aug%202oct18%2015816%20(edit%20Lelli).pdf","https://scholar.google.com/scholar?q=related:7DYIUgljpj0J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
7,"L Rachakonda, AK Bapatla, SP Mohanty…","SaYoPillow: A Blockchain-Enabled, Privacy-Assured Framework for Stress Detection, Prediction and Control Considering Sleeping Habits in the IoMT",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.07377","https://scholar.google.com/scholar?cites=10085551982912006796&as_sdt=2005&sciodt=2007&hl=en",743,"2022-04-08 03:42:37","","","","",,,,,7,3.50,2,4,2,"… The proposed blockchain solution uses RSA encryption for communication between the edge device, end users and admin nodes. Transaction processing in the proposed …","https://arxiv.org/pdf/2007.07377","https://scholar.google.com/scholar?q=related:jOo0yRcU94sJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Hong, C Sun, M Chen","A Survey of Distributed Database Systems based on Blockchain",2020,"… Conference on Smart BlockChain …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9415662/","",745,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,2,"… multiple encryption technologies in the blockchain, so it is completely … Blockchain Technology Blockchain technology was created with the development of Bitcoin and network encrypted …","","https://scholar.google.com/scholar?q=related:YVUHG-Ux0jAJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
19,"D Shah, T Shah, SS Jamal","Digital audio signals encryption by Mobius transformation and Hénon map",2020,"Multimedia systems","Springer","https://link.springer.com/article/10.1007/s00530-019-00640-w","https://scholar.google.com/scholar?cites=2942772944460124899&as_sdt=2005&sciodt=2007&hl=en",746,"2022-04-08 03:42:37","","10.1007/s00530-019-00640-w","","",,,,,19,9.50,6,3,2,"… The chaotic crypto-algorithms are appropriate for extensive data encryption for images, … be divided into cryptography, steganography and watermarking. In Cryptography, information is …","","https://scholar.google.com/scholar?q=related:4xItyWbU1igJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"JK Mandal","State of the art in transform encoding for reversible steganography and authentication",2020,"Reversible Steganography and Authentication via …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-4397-5_2","https://scholar.google.com/scholar?cites=16385806193987678650&as_sdt=2005&sciodt=2007&hl=en",747,"2022-04-08 03:42:37","","10.1007/978-981-15-4397-5_2","","",,,,,1,0.50,1,1,2,"… watermark sizes using metrics such as PSNR, PRD and KL distance which helps in deciding watermark … A collection of encryption, blockchain and steganography techniques for this …","","https://scholar.google.com/scholar?q=related:uvEH7-oTZuMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"LA Caluwaert","Online identity verification platform and process",2020,"US Patent App. 16/891,534","Google Patents","https://patents.google.com/patent/US20200296097A1/en","",748,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… , through reverse lookup or blockchain technology capabilities in third party web databases. … In this exemplary embodiment, the badge may have an encrypted watermark, as detailed …","https://patentimages.storage.googleapis.com/f0/66/45/725e9eb7c32792/US20200296097A1.pdf",""
0,"鄭總","區塊鏈於數位浮水印技術之應用",2020,"","airitilibrary.com","https://www.airitilibrary.com/Publication/alDetailedMesh?docid=U0005-2207202014293100","",749,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… In terms of security, we can use existing encryption technology to protect it. This … blockchain to design a set of painting copyright authentication procedures combined with watermarking …","",""
0,"YN Li, H Pang, Z Liu, SJ Li","Discussion on the Influence of 5G and Blockchain Technology on Digital Virtual Assets",2020,"International Conference on Big Data and …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-3150-4_37","",753,"2022-04-08 03:42:37","","10.1007/978-981-16-3150-4_37","","",,,,,0,0.00,0,4,2,"… announced the legalization of encrypted digital assets in the … digital watermarking algorithms to add digital watermarks to … need to extract the digital watermark. Based on the classifier …","","https://scholar.google.com/scholar?q=related:D-ud-8j-eLkJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"AK Singh, M Elhoseny","Intelligent Data Security Solutions for E-health Applications",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=bxHaDwAAQBAJ&oi=fnd&pg=PP1&dq=encrypted+watermarking+blockchain&ots=hR4qDRtS4P&sig=DjM1X2EbhUCRrukDhShSDaihIZk","https://scholar.google.com/scholar?cites=228224180487548197&as_sdt=2005&sciodt=2007&hl=en",757,"2022-04-08 03:42:37","BOOK","","","",,,,,1,0.50,1,2,2,"… algorithm in the encrypted domain...............45 5.7 Combined performance of the frequency and encrypted domains … CNN for homomorphic inference on encrypted medical images …","","https://scholar.google.com/scholar?q=related:JW0d167QKgMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"M Quatre Bornes","A Crypto-Blocking Approach for the Security Paradigm for Aadhar Towards Privacy Preservation on Cloud Infrastructure",2020,"Second International Conference on …","books.google.com","https://books.google.com/books?hl=en&lr=&id=UprLDwAAQBAJ&oi=fnd&pg=PA194&dq=encrypted+watermarking+blockchain&ots=8VUZaGPOV_&sig=hYK7TZaBGwez9aaDPh09OrfJPXo","",759,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,2,"… associated with existing watermarking techniques. Thereby to … with a higher-level crypto-blocking approach prior processing it … on enhancing the presented encryption procedure …","","https://scholar.google.com/scholar?q=related:JOAEYe6PN_AJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Saravanan…","An Image Encryption Scheme Using Chaotic Baker Map",2020,"Journal of Computational …","ingentaconnect.com","https://www.ingentaconnect.com/contentone/asp/jctn/2020/00000017/00000005/art00021","",765,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,2,"… are available for image security like cryptography, watermarking and etc. Image … of encryption and decryption. Conversely, cryptographic algorithms are only beneficial in text encryption. …","","https://scholar.google.com/scholar?q=related:HETnKfdjaLMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"AHN Drebee, AE Topcu…","Healthcare Security Based on Blockchain within Multi-parameter Chaotic Map",2020,"2020 11th IEEE Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9298090/","",766,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,3,2,"… The encryption scheme is unique in its own way and the quantitative requirement is defined … Hussain, “A clean novel watermarking technique using a chaotic logistic map and multiple …","","https://scholar.google.com/scholar?q=related:uuRE_vzC67cJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A HADOUDA, N TRACHE…","A New Efficient Approach Based on Chaotic Map for Image Encryption",2020,"Malaysian Journal of …","researchgate.net","https://www.researchgate.net/profile/Ali-Hadouda/publication/339747292_A_New_Efficient_Approach_Based_on_Chaotic_Map_for_Image_Encryption/links/5fdf2a4aa6fdccdcb8e61fcd/A-New-Efficient-Approach-Based-on-Chaotic-Map-for-Image-Encryption.pdf","",767,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,3,2,"… In this article, we will evaluate the security of crypto by several families of cryptoanalytic: … our future work, we will use our proposed cryptosystem in this paper in the image watermarking. …","https://www.researchgate.net/profile/Ali-Hadouda/publication/339747292_A_New_Efficient_Approach_Based_on_Chaotic_Map_for_Image_Encryption/links/5fdf2a4aa6fdccdcb8e61fcd/A-New-Efficient-Approach-Based-on-Chaotic-Map-for-Image-Encryption.pdf","https://scholar.google.com/scholar?q=related:Yd-_KOgTCm8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"XT Cai, WD Li","Partial encryption of feature-based product models for collaborative development",2020,"Robotics and Computer-Integrated Manufacturing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0736584519302431","https://scholar.google.com/scholar?cites=2496039083556018965&as_sdt=2005&sciodt=2007&hl=en",768,"2022-04-08 03:42:37","","","","",,,,,1,0.50,1,2,2,"… Watermarking on product models In a bid to prevent illegal commercial usage of original data, the watermark … However, for watermarked models, geometrical and topological information …","https://www.researchgate.net/profile/W-Li-8/publication/337928404_Partial_Encryption_of_Feature-based_Product_Models_for_Collaborative_Development/links/5df4a3e392851c83647b7c94/Partial-Encryption-of-Feature-based-Product-Models-for-Collaborative-Development.pdf","https://scholar.google.com/scholar?q=related:FRvZaFK2oyIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"C Xu, W Ren, L Yu, T Zhu…","A Hierarchical encryption and key management scheme for layered access control on H. 264/SVC bitstream in the internet of things",2020,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9099833/","https://scholar.google.com/scholar?cites=767859906305818476&as_sdt=2005&sciodt=2007&hl=en",771,"2022-04-08 03:42:37","","","","",,,,,6,3.00,1,5,2,"… encrypt, which avoids the compression overhead but ignores the security [12]–[15]. Others use the cryptographic algorithm to encrypt … scheme of encryption and watermarking in H.264/…","","https://scholar.google.com/scholar?q=related:bH-fOIT8pwoJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"T Jiang, A Sui, W Lin, P Han","Research on the application of blockchain in copyright protection",2020,"2020 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9262719/","https://scholar.google.com/scholar?cites=3668517467920733956&as_sdt=2005&sciodt=2007&hl=en",774,"2022-04-08 03:42:37","","","","",,,,,1,0.50,0,4,2,"… Major domestic universities have always maintained research on the underlying consensus mechanism and encryption algorithm of the blockchain, and many universities have …","","https://scholar.google.com/scholar?q=related:BBe7TzMx6TIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
140,"S Singh, PK Sharma, B Yoon, M Shojafar…","Convergence of blockchain and artificial intelligence in IoT network for the sustainable smart city",2020,"Sustainable Cities and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2210670720305850","https://scholar.google.com/scholar?cites=12597159333445091422&as_sdt=2005&sciodt=2007&hl=en",784,"2022-04-08 03:42:37","","","","",,,,,140,70.00,28,5,2,"… Blockchain and AI technologies that will help form a sustainable smart society. We discuss blockchain … can be used for developing various blockchain-AI based intelligent transportation …","","https://scholar.google.com/scholar?q=related:XsD90KsZ0q4J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Sengupta, M Rathor","Facial Biometric for Securing Hardware Accelerators",2020,"IEEE Transactions on Very Large Scale …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9234435/","",787,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,2,"… Hardware watermarking [14]–[17], crypto-digital signature [7], … This is because the author’s watermark can be replicated … , and chosen private key for RSA encryption. On the contrary, in …","","https://scholar.google.com/scholar?q=related:KCF0e-EZLiQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
9,"N Alsalami, B Zhang","Uncontrolled randomness in blockchains: Covert bulletin board for illicit activity",2020,"… Symposium on Quality of Service (IWQoS …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9213064/","https://scholar.google.com/scholar?cites=1744118585700269847&as_sdt=2005&sciodt=2007&hl=en",795,"2022-04-08 03:42:37","","","","",,,,,9,4.50,5,2,2,"… The situation gets worse when the attackers hide data into normal transactions and use blockchain platforms for covert communications. Naively, one can encrypt the malicious content …","https://eprint.iacr.org/2018/1184.pdf","https://scholar.google.com/scholar?q=related:Fz_S6pxaNBgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"N Sutisna, G Jonatan, I Syafalni…","Polynomial Multiplication Systolic Array for Homomorphic Encryption in Secure Network Communications",2020,"2020 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9329002/","https://scholar.google.com/scholar?cites=2112036768405327122&as_sdt=2005&sciodt=2007&hl=en",796,"2022-04-08 03:42:37","","","","",,,,,2,1.00,1,4,2,"… transmission and sinkhole detection in a multi-clustering wireless sensor network based on homomorphic encryption and watermarking,” IEEE Access, vol. 8, pp. 92098-92109, 2020. …","","https://scholar.google.com/scholar?q=related:Eg1dNUB2Tx0J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
19,"G Nyame, Z Qin, KOB Obour Agyekum, EB Sifah","An ECDSA approach to access control in knowledge management systems using blockchain",2020,"Information","mdpi.com","https://www.mdpi.com/643298","https://scholar.google.com/scholar?cites=1953894722569380970&as_sdt=2005&sciodt=2007&hl=en",799,"2022-04-08 03:42:37","","","","",,,,,19,9.50,5,4,2,"… As a distributed, programmable and encrypted database for the transfer, storage, protection … the blockchain cannot be re-written or modified. This design makes the blockchain capable …","https://www.mdpi.com/2078-2489/11/2/111/pdf","https://scholar.google.com/scholar?q=related:aiRC4-WgHRsJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"AA Giron, JE Martina, R Custódio","Bitcoin blockchain steganographic analysis",2020,"International Conference on Applied …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-61638-0_3","https://scholar.google.com/scholar?cites=1476966396355318980&as_sdt=2005&sciodt=2007&hl=en",802,"2022-04-08 03:42:37","","10.1007/978-3-030-61638-0_3","","",,,,,1,0.50,0,3,2,"… , through watermark schemes [… encryption algorithms in a way that the output also has covert information. For example, the NSA would use this information to reconstruct the encryption …","","https://scholar.google.com/scholar?q=related:xJTytxw9fxQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"R Vidhya, M Brindha","A Novel Invisible Watermarking Approach for Double Authentication of Image Content",2020,"… on Machine Learning, Image Processing, Network …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-6315-7_27","",805,"2022-04-08 03:42:37","","10.1007/978-981-15-6315-7_27","","",,,,,0,0.00,0,2,2,"… This process is observed for authentication of the suggested encryption method and the recommended invisible watermarking procedure is described in the consequent section. …","","https://scholar.google.com/scholar?q=related:l1trcrhfGnEJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"T Xuan, M Meirlaen","Adaptive re-keying in a storage system",2020,"US Patent App. 16/431,132","Google Patents","https://patents.google.com/patent/US20200389305A1/en","",806,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,2,"… eg, compliant crypto periods) for all the storage drive encryption … watermark WM is encrypted with K2, and the watermark address, and addresses above the watermark are still encrypted …","https://patentimages.storage.googleapis.com/fc/7d/7a/1df102aaa1b621/US20200389305A1.pdf",""
2,"R Challa","Homomorphic Encryption: Review and Applications",2020,"Advances in Data Science and Management","Springer","https://link.springer.com/chapter/10.1007/978-981-15-0978-0_27","https://scholar.google.com/scholar?cites=10256940057806480152&as_sdt=2005&sciodt=2007&hl=en",809,"2022-04-08 03:42:37","","10.1007/978-981-15-0978-0_27","","",,,,,2,1.00,2,1,2,"… , private information retrieval, biometric verification and watermarking have been discussed at the abstract level and the use of homomorphic encryption in the applications is given. …","https://www.academia.edu/download/64022335/Advances%20in%20datascience.pdf#page=276","https://scholar.google.com/scholar?q=related:GKMHlKP4V44J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
